KPI_Metric_Id,Task_ID,Resource_IDs,Durations_Resource_IDs,Task_Weight
496,286,"[35, 37]","[9.25, 4.5]",0.3109335039085341
496,287,"[1, 48]","[71.0, 41.25]",0.26797802428880596
496,288,"[2, 7, 39, 53]","[73.5, 62.5, 43.5, 51.0]",0.24474113354504676
496,289,[13],[41.0],0.1381573258227471
496,290,"[44, 45, 59]","[57.25, 51.75, 61.25]",0.03819001243486593
497,286,"[35, 37]","[32.0, 73.0]",0.3109335039085341
497,287,"[1, 48]","[15.75, 0.75]",0.26797802428880596
497,288,"[2, 7, 39, 53]","[6.0, 66.0, 2.25, 67.75]",0.24474113354504676
497,289,[13],[45.75],0.1381573258227471
497,290,"[44, 45, 59]","[47.75, 45.5, 31.5]",0.03819001243486593
498,286,"[35, 37]","[75.0, 1.0]",0.3109335039085341
498,287,"[1, 48]","[37.75, 34.75]",0.26797802428880596
498,288,"[2, 7, 39, 53]","[69.5, 60.75, 23.25, 68.0]",0.24474113354504676
498,289,[13],[19.5],0.1381573258227471
498,290,"[44, 45, 59]","[30.25, 74.75, 27.5]",0.03819001243486593
499,286,"[35, 37]","[55.5, 40.0]",0.3109335039085341
499,287,"[1, 48]","[67.25, 22.0]",0.26797802428880596
499,288,"[2, 7, 39, 53]","[39.5, 15.5, 48.0, 48.0]",0.24474113354504676
499,289,[13],[30.0],0.1381573258227471
499,290,"[44, 45, 59]","[12.25, 6.25, 39.5]",0.03819001243486593
500,286,"[35, 37]","[35.25, 65.75]",0.3109335039085341
500,287,"[1, 48]","[21.0, 15.25]",0.26797802428880596
500,288,"[2, 7, 39, 53]","[58.75, 8.5, 2.5, 38.75]",0.24474113354504676
500,289,[13],[58.5],0.1381573258227471
500,290,"[44, 45, 59]","[3.75, 56.75, 35.25]",0.03819001243486593
501,286,"[35, 37]","[20.25, 33.0]",0.3109335039085341
501,287,"[1, 48]","[18.0, 59.5]",0.26797802428880596
501,288,"[2, 7, 39, 53]","[37.25, 40.5, 31.5, 3.25]",0.24474113354504676
501,289,[13],[60.0],0.1381573258227471
501,290,"[44, 45, 59]","[41.25, 28.25, 12.0]",0.03819001243486593
502,286,"[35, 37]","[43.5, 68.75]",0.3109335039085341
502,287,"[1, 48]","[65.75, 41.0]",0.26797802428880596
502,288,"[2, 7, 39, 53]","[70.75, 46.0, 54.5, 38.0]",0.24474113354504676
502,289,[13],[14.0],0.1381573258227471
502,290,"[44, 45, 59]","[55.25, 65.25, 34.0]",0.03819001243486593
503,286,"[35, 37]","[38.0, 61.75]",0.3109335039085341
503,287,"[1, 48]","[41.0, 45.25]",0.26797802428880596
503,288,"[2, 7, 39, 53]","[75.0, 49.25, 23.0, 50.0]",0.24474113354504676
503,289,[13],[54.25],0.1381573258227471
503,290,"[44, 45, 59]","[25.5, 7.0, 34.25]",0.03819001243486593
504,286,"[35, 37]","[55.0, 52.25]",0.3109335039085341
504,287,"[1, 48]","[50.25, 27.5]",0.26797802428880596
504,288,"[2, 7, 39, 53]","[72.0, 44.75, 37.0, 63.5]",0.24474113354504676
504,289,[13],[72.25],0.1381573258227471
504,290,"[44, 45, 59]","[1.0, 57.75, 22.0]",0.03819001243486593
505,286,"[35, 37]","[23.5, 29.25]",0.3109335039085341
505,287,"[1, 48]","[24.5, 41.25]",0.26797802428880596
505,288,"[2, 7, 39, 53]","[55.25, 18.75, 5.25, 53.0]",0.24474113354504676
505,289,[13],[17.5],0.1381573258227471
505,290,"[44, 45, 59]","[71.5, 39.75, 53.0]",0.03819001243486593
506,286,"[35, 37]","[36.75, 21.25]",0.3109335039085341
506,287,"[1, 48]","[10.5, 16.75]",0.26797802428880596
506,288,"[2, 7, 39, 53]","[48.25, 30.5, 4.25, 31.5]",0.24474113354504676
506,289,[13],[8.5],0.1381573258227471
506,290,"[44, 45, 59]","[74.75, 11.75, 23.0]",0.03819001243486593
507,286,"[35, 37]","[4.5, 28.25]",0.3109335039085341
507,287,"[1, 48]","[30.0, 14.5]",0.26797802428880596
507,288,"[2, 7, 39, 53]","[74.5, 0.75, 14.25, 31.25]",0.24474113354504676
507,289,[13],[49.25],0.1381573258227471
507,290,"[44, 45, 59]","[56.75, 9.5, 74.0]",0.03819001243486593
508,286,"[35, 37]","[74.0, 46.0]",0.3109335039085341
508,287,"[1, 48]","[61.5, 73.75]",0.26797802428880596
508,288,"[2, 7, 39, 53]","[5.75, 46.25, 47.75, 39.5]",0.24474113354504676
508,289,[13],[9.5],0.1381573258227471
508,290,"[44, 45, 59]","[14.0, 20.25, 38.0]",0.03819001243486593
509,286,"[35, 37]","[19.25, 40.25]",0.3109335039085341
509,287,"[1, 48]","[59.25, 12.5]",0.26797802428880596
509,288,"[2, 7, 39, 53]","[71.0, 58.75, 17.5, 11.0]",0.24474113354504676
509,289,[13],[68.5],0.1381573258227471
509,290,"[44, 45, 59]","[3.25, 46.0, 58.5]",0.03819001243486593
510,286,"[35, 37]","[59.5, 46.5]",0.3109335039085341
510,287,"[1, 48]","[60.75, 4.75]",0.26797802428880596
510,288,"[2, 7, 39, 53]","[16.75, 7.75, 68.75, 17.75]",0.24474113354504676
510,289,[13],[68.0],0.1381573258227471
510,290,"[44, 45, 59]","[53.75, 14.25, 55.75]",0.03819001243486593
511,286,"[35, 37]","[47.75, 38.75]",0.3109335039085341
511,287,"[1, 48]","[3.0, 57.0]",0.26797802428880596
511,288,"[2, 7, 39, 53]","[14.75, 47.0, 25.0, 27.0]",0.24474113354504676
511,289,[13],[19.75],0.1381573258227471
511,290,"[44, 45, 59]","[55.0, 42.75, 59.5]",0.03819001243486593
512,286,"[35, 37]","[53.25, 40.25]",0.3109335039085341
512,287,"[1, 48]","[17.25, 51.0]",0.26797802428880596
512,288,"[2, 7, 39, 53]","[45.5, 12.5, 61.0, 16.75]",0.24474113354504676
512,289,[13],[72.25],0.1381573258227471
512,290,"[44, 45, 59]","[74.0, 27.0, 41.25]",0.03819001243486593
513,286,"[35, 37]","[9.75, 49.0]",0.3109335039085341
513,287,"[1, 48]","[67.75, 39.0]",0.26797802428880596
513,288,"[2, 7, 39, 53]","[63.5, 43.0, 74.25, 66.75]",0.24474113354504676
513,289,[13],[8.5],0.1381573258227471
513,290,"[44, 45, 59]","[45.75, 9.25, 61.75]",0.03819001243486593
514,286,"[35, 37]","[68.0, 15.5]",0.3109335039085341
514,287,"[1, 48]","[66.0, 53.25]",0.26797802428880596
514,288,"[2, 7, 39, 53]","[56.5, 12.75, 46.75, 58.25]",0.24474113354504676
514,289,[13],[14.0],0.1381573258227471
514,290,"[44, 45, 59]","[60.5, 51.0, 27.75]",0.03819001243486593
515,286,"[35, 37]","[62.5, 58.75]",0.3109335039085341
515,287,"[1, 48]","[36.0, 72.0]",0.26797802428880596
515,288,"[2, 7, 39, 53]","[41.75, 0.5, 3.5, 18.0]",0.24474113354504676
515,289,[13],[46.5],0.1381573258227471
515,290,"[44, 45, 59]","[45.5, 7.25, 49.25]",0.03819001243486593
516,286,"[35, 37]","[30.25, 56.0]",0.3109335039085341
516,287,"[1, 48]","[0.75, 25.25]",0.26797802428880596
516,288,"[2, 7, 39, 53]","[33.5, 8.0, 62.5, 0.25]",0.24474113354504676
516,289,[13],[56.75],0.1381573258227471
516,290,"[44, 45, 59]","[0.75, 54.25, 39.0]",0.03819001243486593
517,286,"[35, 37]","[66.75, 4.75]",0.3109335039085341
517,287,"[1, 48]","[46.5, 67.25]",0.26797802428880596
517,288,"[2, 7, 39, 53]","[60.0, 33.25, 19.25, 63.0]",0.24474113354504676
517,289,[13],[17.75],0.1381573258227471
517,290,"[44, 45, 59]","[44.75, 55.75, 71.0]",0.03819001243486593
518,286,"[35, 37]","[74.25, 62.0]",0.3109335039085341
518,287,"[1, 48]","[38.25, 11.5]",0.26797802428880596
518,288,"[2, 7, 39, 53]","[16.25, 60.75, 17.0, 3.0]",0.24474113354504676
518,289,[13],[54.5],0.1381573258227471
518,290,"[44, 45, 59]","[5.5, 66.5, 11.0]",0.03819001243486593
519,286,"[35, 37]","[5.25, 37.5]",0.3109335039085341
519,287,"[1, 48]","[12.25, 8.75]",0.26797802428880596
519,288,"[2, 7, 39, 53]","[65.5, 44.75, 29.75, 2.25]",0.24474113354504676
519,289,[13],[44.0],0.1381573258227471
519,290,"[44, 45, 59]","[39.0, 73.0, 44.75]",0.03819001243486593
520,286,"[35, 37]","[74.75, 15.5]",0.3109335039085341
520,287,"[1, 48]","[6.0, 4.5]",0.26797802428880596
520,288,"[2, 7, 39, 53]","[25.75, 26.5, 41.0, 55.5]",0.24474113354504676
520,289,[13],[75.0],0.1381573258227471
520,290,"[44, 45, 59]","[11.25, 64.0, 14.0]",0.03819001243486593
521,286,"[35, 37]","[70.5, 12.0]",0.3109335039085341
521,287,"[1, 48]","[3.0, 31.75]",0.26797802428880596
521,288,"[2, 7, 39, 53]","[15.75, 66.0, 67.5, 14.0]",0.24474113354504676
521,289,[13],[23.5],0.1381573258227471
521,290,"[44, 45, 59]","[14.75, 8.0, 29.5]",0.03819001243486593
522,286,"[35, 37]","[42.75, 46.25]",0.3109335039085341
522,287,"[1, 48]","[8.0, 3.5]",0.26797802428880596
522,288,"[2, 7, 39, 53]","[53.5, 70.5, 29.5, 38.75]",0.24474113354504676
522,289,[13],[15.25],0.1381573258227471
522,290,"[44, 45, 59]","[20.75, 49.0, 60.25]",0.03819001243486593
523,286,"[35, 37]","[31.75, 59.75]",0.3109335039085341
523,287,"[1, 48]","[68.0, 23.25]",0.26797802428880596
523,288,"[2, 7, 39, 53]","[52.5, 50.75, 44.5, 14.25]",0.24474113354504676
523,289,[13],[27.0],0.1381573258227471
523,290,"[44, 45, 59]","[12.25, 5.0, 19.75]",0.03819001243486593
524,286,"[35, 37]","[59.25, 66.5]",0.3109335039085341
524,287,"[1, 48]","[4.5, 49.75]",0.26797802428880596
524,288,"[2, 7, 39, 53]","[33.25, 35.25, 74.25, 25.75]",0.24474113354504676
524,289,[13],[33.5],0.1381573258227471
524,290,"[44, 45, 59]","[73.0, 47.25, 24.75]",0.03819001243486593
525,286,"[35, 37]","[13.75, 33.5]",0.3109335039085341
525,287,"[1, 48]","[45.5, 34.0]",0.26797802428880596
525,288,"[2, 7, 39, 53]","[67.5, 25.5, 35.75, 55.5]",0.24474113354504676
525,289,[13],[68.0],0.1381573258227471
525,290,"[44, 45, 59]","[61.5, 50.5, 36.25]",0.03819001243486593
526,286,"[35, 37]","[67.5, 52.5]",0.3109335039085341
526,287,"[1, 48]","[32.5, 17.0]",0.26797802428880596
526,288,"[2, 7, 39, 53]","[11.75, 73.25, 15.5, 39.5]",0.24474113354504676
526,289,[13],[61.0],0.1381573258227471
526,290,"[44, 45, 59]","[51.75, 63.0, 10.25]",0.03819001243486593
527,286,"[35, 37]","[35.5, 73.5]",0.3109335039085341
527,287,"[1, 48]","[32.0, 26.0]",0.26797802428880596
527,288,"[2, 7, 39, 53]","[2.25, 7.25, 2.0, 39.5]",0.24474113354504676
527,289,[13],[2.25],0.1381573258227471
527,290,"[44, 45, 59]","[65.25, 6.75, 58.75]",0.03819001243486593
528,286,"[35, 37]","[34.75, 38.0]",0.3109335039085341
528,287,"[1, 48]","[13.25, 23.5]",0.26797802428880596
528,288,"[2, 7, 39, 53]","[1.25, 54.25, 43.75, 54.25]",0.24474113354504676
528,289,[13],[18.0],0.1381573258227471
528,290,"[44, 45, 59]","[11.25, 47.5, 39.75]",0.03819001243486593
529,291,"[4, 12, 14, 20]","[69.75, 25.75, 4.75, 38.5]",0.22246842259894117
529,292,"[10, 49, 51]","[4.5, 23.0, 5.25]",0.18342182930673148
529,293,"[1, 48]","[71.25, 30.75]",0.2048748219389653
529,294,[],[],0.26087267503037825
529,295,"[2, 7, 39, 53]","[40.0, 47.75, 17.5, 46.25]",0.12836225112498376
530,296,"[4, 12, 14, 20]","[23.0, 38.25, 29.25, 3.25]",0.18029192098393862
530,297,"[6, 8, 21, 33, 50]","[15.5, 8.25, 24.25, 11.5, 65.0]",0.05774292178659966
530,298,"[3, 9, 43, 57]","[53.0, 43.25, 47.75, 64.5]",0.10553862239442771
530,299,"[35, 37]","[44.25, 69.75]",0.24689213756375636
530,300,"[11, 15, 40]","[39.75, 38.25, 40.25]",0.4095343972712777
531,301,"[27, 31, 46, 55]","[70.25, 51.0, 17.25, 6.0]",0.18873066124073137
531,302,[17],[46.5],0.15438745373982116
531,303,"[18, 32, 36, 38]","[26.5, 11.25, 65.25, 19.0]",0.2054485644676023
531,304,"[2, 7, 39, 53]","[40.0, 20.0, 45.25, 63.25]",0.21887731279345637
531,305,"[3, 9, 43, 57]","[13.75, 74.25, 4.5, 28.25]",0.23255600775838892
532,306,"[10, 49, 51]","[63.0, 9.75, 22.25]",0.13145614066562014
532,307,"[27, 31, 46, 55]","[56.75, 43.5, 1.75, 43.5]",0.19629845708879384
532,308,[],[],0.31775770800209274
532,309,"[1, 48]","[26.25, 70.75]",0.3461778782523831
532,310,"[5, 16, 24]","[52.75, 28.0, 72.0]",0.00830981599111025
533,311,"[22, 26, 34, 54, 60]","[44.5, 6.0, 36.25, 48.25, 46.25]",0.05949274800164242
533,312,"[5, 16, 24]","[36.25, 65.0, 66.0]",0.046713961464453106
533,313,"[3, 9, 43, 57]","[63.0, 47.75, 32.75, 67.5]",0.4117366500580164
533,314,"[19, 29, 56]","[66.5, 40.5, 29.5]",0.06728490405720891
533,315,"[19, 29, 56]","[49.25, 41.5, 62.0]",0.41477173641867926
534,316,"[18, 32, 36, 38]","[51.75, 17.75, 25.25, 51.5]",0.12050679610071723
534,317,"[18, 32, 36, 38]","[41.5, 6.75, 57.0, 14.5]",0.1716654083170678
534,318,"[10, 49, 51]","[23.0, 36.5, 21.5]",0.2270246152679097
534,319,"[1, 48]","[57.25, 31.75]",0.08483709710422231
534,320,"[10, 49, 51]","[66.0, 47.75, 8.5]",0.3959660832100829
535,321,"[27, 31, 46, 55]","[19.5, 1.75, 30.75, 9.25]",0.18960693928677472
535,322,[],[],0.2719887832143242
535,323,"[1, 48]","[74.25, 40.5]",0.15031189250948454
535,324,"[4, 12, 14, 20]","[14.25, 0.25, 37.25, 1.75]",0.11109871560535406
535,325,"[5, 16, 24]","[51.75, 0.75, 72.5]",0.27699366938406245
536,326,"[6, 8, 21, 33, 50]","[53.25, 23.25, 65.5, 72.75, 36.0]",0.36387399954693483
536,327,"[28, 42, 58]","[59.0, 39.5, 66.25]",0.11983036079832877
536,328,"[22, 26, 34, 54, 60]","[66.75, 28.5, 71.75, 69.25, 66.0]",0.07457321869580144
536,329,[],[],0.21916218448266717
536,330,"[44, 45, 59]","[59.25, 26.25, 12.5]",0.22256023647626794
537,331,"[23, 25, 41, 52]","[8.25, 70.5, 11.25, 45.0]",0.22250126708711587
537,332,"[22, 26, 34, 54, 60]","[43.75, 25.0, 20.5, 10.0, 57.0]",0.08524802206819528
537,333,"[2, 7, 39, 53]","[68.75, 2.75, 23.0, 58.75]",0.2579732168431514
537,334,"[1, 48]","[74.0, 0.75]",0.19923482094220027
537,335,[17],[35.0],0.23504267305933715
538,336,"[23, 25, 41, 52]","[7.25, 18.25, 48.0, 44.75]",0.2097656478215022
538,337,[],[],0.17256263556050064
538,338,[13],[58.75],0.16229459258172002
538,339,"[44, 45, 59]","[23.0, 2.75, 72.5]",0.24561373046134105
538,340,"[5, 16, 24]","[23.75, 46.5, 30.75]",0.20976339357493617
539,341,"[23, 25, 41, 52]","[72.75, 5.0, 70.25, 29.5]",0.04886911710496791
539,342,"[27, 31, 46, 55]","[69.0, 4.5, 73.25, 54.0]",0.22969340550745337
539,343,"[28, 42, 58]","[55.0, 71.0, 59.75]",0.33155637319236236
539,344,"[23, 25, 41, 52]","[49.25, 19.5, 22.25, 37.5]",0.21196483939184702
539,345,"[22, 26, 34, 54, 60]","[23.5, 26.75, 5.75, 18.25, 4.75]",0.1779162648033694
540,346,"[23, 25, 41, 52]","[69.0, 31.0, 19.5, 11.75]",0.20498778255518557
540,347,"[44, 45, 59]","[73.25, 72.75, 58.25]",0.24994848646534099
540,348,[17],[24.5],0.08188387717149147
540,349,"[30, 47]","[28.0, 21.0]",0.22752362572163512
540,350,"[3, 9, 43, 57]","[14.0, 41.0, 46.75, 9.5]",0.23565622808634692
541,351,"[19, 29, 56]","[40.5, 38.5, 1.0]",0.2758913713226095
541,352,"[5, 16, 24]","[34.75, 9.5, 5.25]",0.26935691340390444
541,353,"[22, 26, 34, 54, 60]","[13.5, 36.25, 58.25, 73.5, 8.75]",0.11916148499233502
541,354,"[4, 12, 14, 20]","[32.25, 12.25, 50.0, 0.75]",0.20102816680684563
541,355,"[6, 8, 21, 33, 50]","[8.0, 39.5, 37.25, 17.25, 40.25]",0.1345620634743055
542,356,"[27, 31, 46, 55]","[59.25, 74.75, 47.0, 25.75]",0.07525661326499516
542,357,[],[],0.10188135180045588
542,358,"[2, 7, 39, 53]","[29.0, 7.5, 43.0, 51.75]",0.4012979238644786
542,359,"[35, 37]","[46.0, 41.75]",0.013853551046271907
542,360,[13],[13.75],0.40771056002379846
543,361,"[5, 16, 24]","[4.75, 29.0, 70.25]",0.21820693616775347
543,362,"[35, 37]","[71.5, 66.75]",0.05343978083033514
543,363,"[30, 47]","[32.5, 14.75]",0.4087663953039396
543,364,[13],[70.0],0.003763834310950658
543,365,"[27, 31, 46, 55]","[48.25, 73.75, 32.25, 7.75]",0.31582305338702105
544,366,[17],[4.75],0.32206738886438946
544,367,[],[],0.24582497221671
544,368,"[23, 25, 41, 52]","[22.25, 72.0, 68.5, 2.75]",0.1338562708815604
544,369,"[19, 29, 56]","[4.0, 54.5, 42.0]",0.23402945682148202
544,370,"[27, 31, 46, 55]","[64.0, 30.25, 13.0, 65.5]",0.0642219112158583
545,371,[17],[63.0],0.03665945679875571
545,372,"[23, 25, 41, 52]","[23.5, 11.75, 63.75, 64.25]",0.12271811378301008
545,373,"[6, 8, 21, 33, 50]","[16.0, 1.5, 52.75, 55.75, 27.0]",0.17406731479550067
545,374,"[10, 49, 51]","[7.5, 1.25, 12.5]",0.30214928044583683
545,375,[17],[55.75],0.3644058341768967
546,376,"[35, 37]","[73.25, 65.5]",0.21473890512369567
546,377,"[30, 47]","[56.25, 53.5]",0.0942122717595356
546,378,"[6, 8, 21, 33, 50]","[22.75, 51.75, 73.0, 55.5, 70.5]",0.38000760907994596
546,379,"[22, 26, 34, 54, 60]","[2.0, 72.75, 69.25, 47.0, 19.5]",0.021651131429703114
546,380,"[19, 29, 56]","[27.25, 71.75, 11.25]",0.28939008260711957
547,381,"[35, 37]","[25.0, 16.5]",0.00682764346263812
547,382,"[35, 37]","[21.25, 24.25]",0.2143615754462328
547,383,"[35, 37]","[50.75, 33.0]",0.19891831179710356
547,384,"[18, 32, 36, 38]","[6.75, 35.5, 15.0, 3.75]",0.2896654522565421
547,385,"[28, 42, 58]","[29.75, 22.75, 68.0]",0.2902270170374834
548,386,"[11, 15, 40]","[35.25, 41.0, 6.25]",0.27643319398999067
548,387,"[23, 25, 41, 52]","[21.0, 7.25, 64.75, 62.25]",0.29430858373538793
548,388,"[18, 32, 36, 38]","[22.25, 62.5, 72.5, 6.75]",0.2388813397063071
548,389,"[28, 42, 58]","[51.25, 68.5, 17.25]",0.00594497043251552
548,390,"[6, 8, 21, 33, 50]","[49.25, 46.5, 42.25, 58.5, 46.25]",0.18443191213579874
549,391,"[23, 25, 41, 52]","[2.25, 14.25, 44.25, 24.0]",0.2134313016622675
549,392,[17],[24.0],0.007938996177723626
549,393,"[3, 9, 43, 57]","[43.75, 8.75, 32.75, 18.25]",0.1606671049483287
549,394,"[2, 7, 39, 53]","[71.5, 20.5, 64.75, 9.0]",0.28490064511563984
549,395,"[6, 8, 21, 33, 50]","[18.25, 55.75, 28.0, 51.75, 19.5]",0.3330619520960405
550,396,"[1, 48]","[7.25, 27.5]",0.14520005967858
550,397,"[5, 16, 24]","[60.25, 40.5, 33.75]",0.10332772551304784
550,398,"[22, 26, 34, 54, 60]","[62.25, 40.75, 72.5, 35.25, 11.0]",0.22245597247180907
550,399,"[2, 7, 39, 53]","[46.25, 1.75, 13.0, 58.75]",0.2876687813140337
550,400,"[23, 25, 41, 52]","[17.0, 42.25, 7.75, 9.0]",0.2413474610225295
551,401,"[6, 8, 21, 33, 50]","[35.25, 31.75, 9.25, 7.5, 10.5]",0.26589613347670665
551,402,"[4, 12, 14, 20]","[69.75, 3.5, 68.5, 38.5]",0.2707332618241452
551,403,[],[],0.2687580403856716
551,404,"[27, 31, 46, 55]","[5.25, 47.5, 13.0, 71.5]",0.016168900072162297
551,405,"[30, 47]","[30.5, 20.75]",0.17844366424131422
552,406,"[2, 7, 39, 53]","[62.5, 47.5, 72.75, 29.5]",0.34698042805659357
552,407,"[27, 31, 46, 55]","[10.5, 43.5, 39.75, 39.5]",0.25704717198095045
552,408,"[28, 42, 58]","[17.75, 25.25, 14.0]",0.1691881435382084
552,409,"[30, 47]","[51.25, 12.25]",0.14425955477081176
552,410,"[30, 47]","[31.5, 47.0]",0.08252470165343581
553,411,"[30, 47]","[73.5, 0.75]",0.19614589217760722
553,412,"[23, 25, 41, 52]","[4.25, 47.75, 40.0, 15.5]",0.11571292355730405
553,413,"[28, 42, 58]","[50.25, 40.5, 49.5]",0.1506336689755939
553,414,"[19, 29, 56]","[18.0, 26.5, 21.25]",0.27893310449030295
553,415,[17],[40.0],0.25857441079919175
554,416,[],[],0.25792695681480743
554,417,"[10, 49, 51]","[21.0, 58.5, 42.75]",0.26249622259857674
554,418,"[3, 9, 43, 57]","[72.75, 36.0, 25.25, 15.25]",0.22056473653113412
554,419,"[23, 25, 41, 52]","[55.25, 40.75, 44.25, 67.5]",0.23721488827613402
554,420,[13],[74.5],0.021797195779347585
555,421,"[6, 8, 21, 33, 50]","[62.5, 1.5, 63.5, 52.5, 15.5]",0.21147115244792705
555,422,"[27, 31, 46, 55]","[41.0, 64.75, 33.75, 46.25]",0.23917803327252204
555,423,"[5, 16, 24]","[5.5, 53.25, 45.0]",0.1602502757185609
555,424,"[35, 37]","[58.75, 61.0]",0.287215740813163
555,425,"[28, 42, 58]","[57.5, 13.25, 29.0]",0.101884797747827
556,426,"[30, 47]","[42.75, 7.25]",0.17082169928612081
556,427,"[4, 12, 14, 20]","[53.0, 27.25, 14.5, 4.5]",0.292535110130092
556,428,"[5, 16, 24]","[43.25, 73.25, 51.25]",0.03555832654086246
556,429,"[5, 16, 24]","[17.5, 14.5, 45.25]",0.445660141334913
556,430,[13],[27.25],0.055424722708011645
557,431,"[11, 15, 40]","[69.5, 15.25, 58.0]",0.35034772893289723
557,432,"[4, 12, 14, 20]","[26.25, 4.75, 51.75, 30.25]",0.37028195079328724
557,433,"[44, 45, 59]","[11.25, 57.0, 60.5]",0.04732832546061172
557,434,"[44, 45, 59]","[20.5, 17.25, 25.75]",0.008521925043674635
557,435,"[11, 15, 40]","[23.75, 36.25, 11.75]",0.22352006976952923
558,436,"[2, 7, 39, 53]","[34.5, 70.25, 0.25, 68.75]",0.3887262772375668
558,437,"[44, 45, 59]","[5.0, 23.5, 9.25]",0.11297371156501207
558,438,"[28, 42, 58]","[5.0, 9.5, 27.5]",0.10163769128014685
558,439,"[28, 42, 58]","[65.0, 23.75, 22.75]",0.022428119130616528
558,440,"[28, 42, 58]","[15.0, 20.25, 6.75]",0.37423420078665764
559,441,"[44, 45, 59]","[17.5, 14.5, 66.25]",0.17357995203860604
559,442,"[30, 47]","[10.25, 50.25]",0.2561689754555578
559,443,"[3, 9, 43, 57]","[25.5, 63.5, 0.75, 0.75]",0.2451159193288477
559,444,"[5, 16, 24]","[15.25, 65.75, 3.0]",0.10439978273051853
559,445,"[35, 37]","[13.75, 1.75]",0.22073537044646993
560,446,"[23, 25, 41, 52]","[13.5, 62.75, 40.5, 24.75]",0.18311722236546463
560,447,"[2, 7, 39, 53]","[17.75, 48.25, 20.0, 37.5]",0.08787314702473324
560,448,"[3, 9, 43, 57]","[26.75, 41.75, 48.75, 59.0]",0.08098344221066907
560,449,[13],[42.75],0.3129227677751588
560,450,"[27, 31, 46, 55]","[32.75, 72.0, 5.25, 18.75]",0.3351034206239742
561,451,"[3, 9, 43, 57]","[18.5, 67.5, 14.5, 31.0]",0.1791507844711078
561,452,[17],[37.5],0.32034460563431877
561,453,"[23, 25, 41, 52]","[14.0, 70.0, 30.25, 10.25]",0.23392954852892472
561,454,"[18, 32, 36, 38]","[27.75, 10.5, 56.25, 60.0]",0.009775220002213621
561,455,"[23, 25, 41, 52]","[23.0, 41.25, 13.5, 53.0]",0.25679984136343514
562,456,"[6, 8, 21, 33, 50]","[68.75, 18.0, 15.0, 13.25, 10.0]",0.44306825515303855
562,457,"[30, 47]","[16.0, 74.75]",0.1754408457520887
562,458,"[22, 26, 34, 54, 60]","[56.25, 31.25, 18.5, 52.25, 16.25]",0.19223480880411756
562,459,"[10, 49, 51]","[40.5, 1.75, 47.0]",0.02223528234030695
562,460,"[11, 15, 40]","[19.75, 65.0, 67.5]",0.16702080795044827
563,461,"[28, 42, 58]","[69.25, 71.75, 55.25]",0.34613496597585075
563,462,"[44, 45, 59]","[60.5, 1.0, 44.5]",0.06811727368269936
563,463,"[23, 25, 41, 52]","[33.25, 51.75, 57.5, 18.75]",0.5523284247222655
563,464,[],[],0.018631510619993633
563,465,"[22, 26, 34, 54, 60]","[73.5, 31.5, 48.5, 7.75, 59.75]",0.014787824999190766
564,466,"[2, 7, 39, 53]","[26.75, 11.25, 48.25, 29.25]",0.2979179038986598
564,467,"[35, 37]","[53.0, 70.75]",0.19896108614620955
564,468,"[10, 49, 51]","[13.0, 16.5, 39.25]",0.04077505595778082
564,469,[17],[12.5],0.06524648631232761
564,470,[17],[19.25],0.3970994676850223
565,471,"[18, 32, 36, 38]","[31.5, 69.75, 45.5, 74.75]",0.23013932533439665
565,472,"[11, 15, 40]","[51.25, 32.0, 45.0]",0.2574219403803727
565,473,"[10, 49, 51]","[20.5, 4.75, 40.5]",0.037175489298076986
565,474,"[2, 7, 39, 53]","[28.75, 38.0, 1.75, 37.75]",0.277278361836132
565,475,"[4, 12, 14, 20]","[6.0, 47.25, 46.0, 9.25]",0.19798488315102164
566,476,"[2, 7, 39, 53]","[3.0, 54.0, 37.0, 5.5]",0.295357436671906
566,477,"[28, 42, 58]","[23.5, 49.0, 50.0]",0.16966644131535752
566,478,"[6, 8, 21, 33, 50]","[61.5, 60.75, 48.75, 9.25, 51.5]",0.15681949301301143
566,479,"[19, 29, 56]","[43.25, 44.0, 41.5]",0.022898580311664522
566,480,"[22, 26, 34, 54, 60]","[38.25, 52.25, 64.5, 65.25, 18.0]",0.3552580486880605
567,481,"[4, 12, 14, 20]","[32.25, 5.75, 45.75, 14.75]",0.29921137951277255
567,482,"[4, 12, 14, 20]","[5.75, 26.0, 49.0, 30.75]",0.2591148710108389
567,483,[17],[31.25],0.1947998202935208
567,484,"[1, 48]","[52.0, 63.25]",0.13456071905330896
567,485,"[23, 25, 41, 52]","[14.25, 38.5, 69.5, 28.75]",0.11231321012955865
568,486,"[3, 9, 43, 57]","[59.0, 38.25, 55.0, 50.5]",0.33345973660229516
568,487,"[10, 49, 51]","[62.5, 72.75, 73.5]",0.22969333943608414
568,488,[17],[67.25],0.1765914571146573
568,489,[13],[17.25],0.024261329886426722
568,490,"[19, 29, 56]","[25.25, 73.75, 37.5]",0.23599413696053664
